,Preço de abertura,Máximo do dia,Mínimo do dia,Preço de fechamento,Preço de fechamento ajustado,Volume negociado,Data,Ativo,Descrição,Código,Moeda
208,1178.25,1182.75,1173.75,1181.75,1181.75,24.0,2024-03-13 00:00:00,Soja,Futuros de Soja,ZS=F,USD
209,1182.0,1198.5,1180.75,1180.75,1180.75,164064.0,2024-03-14 00:00:00,Soja,Futuros de Soja,ZS=F,USD
210,1194.5,1200.0,1183.5,1198.25,1198.25,117888.0,2024-03-15 00:00:00,Soja,Futuros de Soja,ZS=F,USD
211,1198.5,1206.0,1186.75,1187.75,1187.75,97550.0,2024-03-18 00:00:00,Soja,Futuros de Soja,ZS=F,USD
212,1188.0,1192.25,1181.0,1185.5,1185.5,103620.0,2024-03-19 00:00:00,Soja,Futuros de Soja,ZS=F,USD
213,1185.5,1211.75,1183.5,1209.5,1209.5,161255.0,2024-03-20 00:00:00,Soja,Futuros de Soja,ZS=F,USD
214,1209.0,1226.75,1204.0,1212.0,1212.0,150049.0,2024-03-21 00:00:00,Soja,Futuros de Soja,ZS=F,USD
215,1211.0,1211.25,1189.25,1192.5,1192.5,121895.0,2024-03-22 00:00:00,Soja,Futuros de Soja,ZS=F,USD
216,1194.0,1210.0,1188.5,1209.25,1209.25,106767.0,2024-03-25 00:00:00,Soja,Futuros de Soja,ZS=F,USD
217,1207.5,1208.0,1197.75,1199.0,1199.0,119009.0,2024-03-26 00:00:00,Soja,Futuros de Soja,ZS=F,USD
218,1196.75,1198.0,1189.5,1192.5,1192.5,104399.0,2024-03-27 00:00:00,Soja,Futuros de Soja,ZS=F,USD
219,1191.75,1199.5,1177.0,1191.5,1191.5,160360.0,2024-03-28 00:00:00,Soja,Futuros de Soja,ZS=F,USD
220,1196.25,1201.75,1181.5,1185.75,1185.75,104397.0,2024-04-01 00:00:00,Soja,Futuros de Soja,ZS=F,USD
221,1185.5,1199.75,1171.0,1174.0,1174.0,173481.0,2024-04-02 00:00:00,Soja,Futuros de Soja,ZS=F,USD
222,1175.5,1186.75,1168.5,1182.25,1182.25,160346.0,2024-04-03 00:00:00,Soja,Futuros de Soja,ZS=F,USD
223,1182.25,1186.75,1170.25,1180.0,1180.0,119935.0,2024-04-04 00:00:00,Soja,Futuros de Soja,ZS=F,USD
224,1178.0,1190.75,1173.0,1185.0,1185.0,162613.0,2024-04-05 00:00:00,Soja,Futuros de Soja,ZS=F,USD
225,1187.75,1193.25,1180.5,1181.5,1181.5,159389.0,2024-04-08 00:00:00,Soja,Futuros de Soja,ZS=F,USD
226,1181.5,1184.25,1172.0,1174.5,1174.5,167029.0,2024-04-09 00:00:00,Soja,Futuros de Soja,ZS=F,USD
227,1174.75,1180.75,1163.0,1164.75,1164.75,156535.0,2024-04-10 00:00:00,Soja,Futuros de Soja,ZS=F,USD
228,1163.75,1166.25,1151.0,1159.25,1159.25,163734.0,2024-04-11 00:00:00,Soja,Futuros de Soja,ZS=F,USD
229,1158.5,1179.75,1154.0,1174.0,1174.0,160130.0,2024-04-12 00:00:00,Soja,Futuros de Soja,ZS=F,USD
230,1173.25,1176.0,1155.5,1158.25,1158.25,134465.0,2024-04-15 00:00:00,Soja,Futuros de Soja,ZS=F,USD
231,1157.25,1163.0,1143.25,1145.0,1145.0,148376.0,2024-04-16 00:00:00,Soja,Futuros de Soja,ZS=F,USD
232,1145.0,1155.25,1141.75,1149.5,1149.5,104230.0,2024-04-17 00:00:00,Soja,Futuros de Soja,ZS=F,USD
233,1149.0,1149.75,1133.0,1134.25,1134.25,109349.0,2024-04-18 00:00:00,Soja,Futuros de Soja,ZS=F,USD
234,1134.0,1153.0,1131.75,1150.5,1150.5,124590.0,2024-04-19 00:00:00,Soja,Futuros de Soja,ZS=F,USD
235,1147.75,1167.0,1144.5,1161.0,1161.0,107395.0,2024-04-22 00:00:00,Soja,Futuros de Soja,ZS=F,USD
236,1161.0,1169.0,1158.0,1167.5,1167.5,112266.0,2024-04-23 00:00:00,Soja,Futuros de Soja,ZS=F,USD
237,1166.5,1177.5,1164.0,1166.0,1166.0,92302.0,2024-04-24 00:00:00,Soja,Futuros de Soja,ZS=F,USD
238,1164.75,1166.5,1150.5,1162.75,1162.75,106684.0,2024-04-25 00:00:00,Soja,Futuros de Soja,ZS=F,USD
239,1162.25,1164.0,1155.0,1159.5,1159.5,78879.0,2024-04-26 00:00:00,Soja,Futuros de Soja,ZS=F,USD
240,1158.5,1171.75,1157.0,1160.75,1160.75,58269.0,2024-04-29 00:00:00,Soja,Futuros de Soja,ZS=F,USD
241,1158.75,1163.0,1141.0,1145.5,1145.5,5743.0,2024-04-30 00:00:00,Soja,Futuros de Soja,ZS=F,USD
242,1145.0,1156.25,1141.0,1155.75,1155.75,3404.0,2024-05-01 00:00:00,Soja,Futuros de Soja,ZS=F,USD
243,1155.75,1200.0,1155.75,1190.0,1190.0,2408.0,2024-05-02 00:00:00,Soja,Futuros de Soja,ZS=F,USD
244,1193.0,1202.0,1193.0,1201.75,1201.75,711.0,2024-05-03 00:00:00,Soja,Futuros de Soja,ZS=F,USD
245,1197.0,1236.5,1197.0,1234.75,1234.75,486.0,2024-05-06 00:00:00,Soja,Futuros de Soja,ZS=F,USD
246,1234.5,1240.5,1230.0,1232.25,1232.25,51.0,2024-05-07 00:00:00,Soja,Futuros de Soja,ZS=F,USD
247,1233.5,1233.5,1211.25,1212.75,1212.75,87.0,2024-05-08 00:00:00,Soja,Futuros de Soja,ZS=F,USD
248,1216.5,1218.0,1192.5,1192.75,1192.75,66.0,2024-05-09 00:00:00,Soja,Futuros de Soja,ZS=F,USD
249,1196.75,1205.0,1195.0,1205.0,1205.0,82.0,2024-05-10 00:00:00,Soja,Futuros de Soja,ZS=F,USD
250,1205.5,1205.5,1205.5,1205.5,1205.5,82.0,2024-05-13 00:00:00,Soja,Futuros de Soja,ZS=F,USD
251,581.5,598.75,581.5,592.5,592.5,164174.0,2023-05-15 00:00:00,Milho,Futuros do Milho,ZC=F,USD
252,592.0,593.0,578.25,581.25,581.25,133849.0,2023-05-16 00:00:00,Milho,Futuros do Milho,ZC=F,USD
253,581.75,582.75,554.25,561.5,561.5,265000.0,2023-05-17 00:00:00,Milho,Futuros do Milho,ZC=F,USD
254,561.25,561.75,547.0,555.25,555.25,181018.0,2023-05-18 00:00:00,Milho,Futuros do Milho,ZC=F,USD
255,555.0,571.75,551.5,554.5,554.5,183019.0,2023-05-19 00:00:00,Milho,Futuros do Milho,ZC=F,USD
256,554.75,575.5,553.25,571.0,571.0,148542.0,2023-05-22 00:00:00,Milho,Futuros do Milho,ZC=F,USD
257,570.25,580.75,564.0,577.5,577.5,133375.0,2023-05-23 00:00:00,Milho,Futuros do Milho,ZC=F,USD
258,577.0,589.75,574.0,587.25,587.25,152816.0,2023-05-24 00:00:00,Milho,Futuros do Milho,ZC=F,USD
259,587.5,593.0,583.5,590.75,590.75,145545.0,2023-05-25 00:00:00,Milho,Futuros do Milho,ZC=F,USD
260,590.25,606.75,588.25,604.0,604.0,178644.0,2023-05-26 00:00:00,Milho,Futuros do Milho,ZC=F,USD
261,603.75,605.0,591.5,594.0,594.0,176207.0,2023-05-30 00:00:00,Milho,Futuros do Milho,ZC=F,USD
262,594.25,594.75,577.5,594.0,594.0,170159.0,2023-05-31 00:00:00,Milho,Futuros do Milho,ZC=F,USD
263,594.0,606.0,591.75,592.5,592.5,153589.0,2023-06-01 00:00:00,Milho,Futuros do Milho,ZC=F,USD
264,592.5,610.5,581.25,609.0,609.0,199864.0,2023-06-02 00:00:00,Milho,Futuros do Milho,ZC=F,USD
265,609.0,614.0,595.0,597.5,597.5,168376.0,2023-06-05 00:00:00,Milho,Futuros do Milho,ZC=F,USD
266,599.75,610.75,599.75,608.0,608.0,185929.0,2023-06-06 00:00:00,Milho,Futuros do Milho,ZC=F,USD
267,605.0,612.5,601.75,604.25,604.25,174301.0,2023-06-07 00:00:00,Milho,Futuros do Milho,ZC=F,USD
268,600.0,613.25,595.25,610.25,610.25,178765.0,2023-06-08 00:00:00,Milho,Futuros do Milho,ZC=F,USD
269,608.25,609.0,597.5,604.25,604.25,174688.0,2023-06-09 00:00:00,Milho,Futuros do Milho,ZC=F,USD
270,609.0,623.75,608.75,617.25,617.25,208159.0,2023-06-12 00:00:00,Milho,Futuros do Milho,ZC=F,USD
271,617.0,625.0,610.75,612.5,612.5,202991.0,2023-06-13 00:00:00,Milho,Futuros do Milho,ZC=F,USD
272,610.25,618.75,601.5,607.75,607.75,187535.0,2023-06-14 00:00:00,Milho,Futuros do Milho,ZC=F,USD
273,608.0,626.5,607.25,623.25,623.25,194030.0,2023-06-15 00:00:00,Milho,Futuros do Milho,ZC=F,USD
274,623.0,641.0,622.25,640.25,640.25,223694.0,2023-06-16 00:00:00,Milho,Futuros do Milho,ZC=F,USD
275,640.75,647.0,635.5,643.75,643.75,151986.0,2023-06-20 00:00:00,Milho,Futuros do Milho,ZC=F,USD
276,650.0,672.5,647.25,671.0,671.0,150762.0,2023-06-21 00:00:00,Milho,Futuros do Milho,ZC=F,USD
277,668.25,670.25,653.0,660.5,660.5,117760.0,2023-06-22 00:00:00,Milho,Futuros do Milho,ZC=F,USD
278,655.75,657.5,629.0,630.75,630.75,142972.0,2023-06-23 00:00:00,Milho,Futuros do Milho,ZC=F,USD
279,634.5,649.75,621.0,637.25,637.25,117529.0,2023-06-26 00:00:00,Milho,Futuros do Milho,ZC=F,USD
280,643.0,644.5,622.25,623.0,623.0,93042.0,2023-06-27 00:00:00,Milho,Futuros do Milho,ZC=F,USD
281,625.0,630.75,582.0,590.0,590.0,89617.0,2023-06-28 00:00:00,Milho,Futuros do Milho,ZC=F,USD
282,591.75,603.5,574.0,581.0,581.0,42588.0,2023-06-29 00:00:00,Milho,Futuros do Milho,ZC=F,USD
283,585.0,595.0,552.0,554.5,554.5,6458.0,2023-06-30 00:00:00,Milho,Futuros do Milho,ZC=F,USD
284,558.5,568.25,553.25,557.25,557.25,1610.0,2023-07-03 00:00:00,Milho,Futuros do Milho,ZC=F,USD
285,558.0,564.25,545.5,548.25,548.25,1921.0,2023-07-05 00:00:00,Milho,Futuros do Milho,ZC=F,USD
286,547.25,569.25,547.25,566.75,566.75,1410.0,2023-07-06 00:00:00,Milho,Futuros do Milho,ZC=F,USD
287,567.0,571.75,560.0,560.5,560.5,1322.0,2023-07-07 00:00:00,Milho,Futuros do Milho,ZC=F,USD
288,561.0,572.0,561.0,570.75,570.75,518.0,2023-07-10 00:00:00,Milho,Futuros do Milho,ZC=F,USD
289,567.5,585.5,567.5,571.75,571.75,789.0,2023-07-11 00:00:00,Milho,Futuros do Milho,ZC=F,USD
290,573.0,574.5,547.25,549.75,549.75,713.0,2023-07-12 00:00:00,Milho,Futuros do Milho,ZC=F,USD
291,547.5,593.75,547.5,593.5,593.5,129.0,2023-07-13 00:00:00,Milho,Futuros do Milho,ZC=F,USD
292,609.75,614.75,599.75,599.75,599.75,107632.0,2023-07-14 00:00:00,Milho,Futuros do Milho,ZC=F,USD
293,512.0,519.75,496.25,499.25,499.25,87969.0,2023-07-17 00:00:00,Milho,Futuros do Milho,ZC=F,USD
294,497.75,534.75,495.25,528.75,528.75,132495.0,2023-07-18 00:00:00,Milho,Futuros do Milho,ZC=F,USD
295,526.75,557.5,525.75,545.5,545.5,193393.0,2023-07-19 00:00:00,Milho,Futuros do Milho,ZC=F,USD
296,545.0,554.5,533.0,537.25,537.25,123962.0,2023-07-20 00:00:00,Milho,Futuros do Milho,ZC=F,USD
297,536.5,538.75,522.5,527.0,527.0,121026.0,2023-07-21 00:00:00,Milho,Futuros do Milho,ZC=F,USD
298,534.0,564.5,531.5,560.5,560.5,115440.0,2023-07-24 00:00:00,Milho,Futuros do Milho,ZC=F,USD
299,559.75,563.75,545.5,557.5,557.5,104803.0,2023-07-25 00:00:00,Milho,Futuros do Milho,ZC=F,USD
300,557.0,557.25,536.75,540.25,540.25,106980.0,2023-07-26 00:00:00,Milho,Futuros do Milho,ZC=F,USD
301,540.25,547.0,532.25,533.25,533.25,95908.0,2023-07-27 00:00:00,Milho,Futuros do Milho,ZC=F,USD
302,533.0,538.5,516.75,521.0,521.0,90547.0,2023-07-28 00:00:00,Milho,Futuros do Milho,ZC=F,USD
303,516.25,516.25,498.5,504.0,504.0,111158.0,2023-07-31 00:00:00,Milho,Futuros do Milho,ZC=F,USD
304,504.0,508.0,496.5,497.0,497.0,116230.0,2023-08-01 00:00:00,Milho,Futuros do Milho,ZC=F,USD
305,497.25,512.25,485.75,488.25,488.25,158406.0,2023-08-02 00:00:00,Milho,Futuros do Milho,ZC=F,USD
306,486.25,489.75,480.25,480.75,480.75,101378.0,2023-08-03 00:00:00,Milho,Futuros do Milho,ZC=F,USD
307,482.5,493.5,480.25,484.25,484.25,96911.0,2023-08-04 00:00:00,Milho,Futuros do Milho,ZC=F,USD
308,484.75,488.5,476.0,482.25,482.25,164880.0,2023-08-07 00:00:00,Milho,Futuros do Milho,ZC=F,USD
309,482.0,488.75,477.25,485.75,485.75,124554.0,2023-08-08 00:00:00,Milho,Futuros do Milho,ZC=F,USD
310,485.75,490.0,479.0,481.0,481.0,120224.0,2023-08-09 00:00:00,Milho,Futuros do Milho,ZC=F,USD
311,481.5,485.5,480.0,483.25,483.25,93318.0,2023-08-10 00:00:00,Milho,Futuros do Milho,ZC=F,USD
312,483.0,494.75,470.5,474.5,474.5,174425.0,2023-08-11 00:00:00,Milho,Futuros do Milho,ZC=F,USD
313,476.25,479.75,468.75,475.75,475.75,73606.0,2023-08-14 00:00:00,Milho,Futuros do Milho,ZC=F,USD
314,474.0,474.0,462.0,464.0,464.0,89967.0,2023-08-15 00:00:00,Milho,Futuros do Milho,ZC=F,USD
315,463.0,473.0,462.0,469.5,469.5,70843.0,2023-08-16 00:00:00,Milho,Futuros do Milho,ZC=F,USD
316,470.0,475.0,464.75,473.0,473.0,69172.0,2023-08-17 00:00:00,Milho,Futuros do Milho,ZC=F,USD
317,473.75,482.5,472.5,479.5,479.5,66477.0,2023-08-18 00:00:00,Milho,Futuros do Milho,ZC=F,USD
318,486.0,493.0,468.0,469.25,469.25,74711.0,2023-08-21 00:00:00,Milho,Futuros do Milho,ZC=F,USD
319,469.25,472.5,461.0,466.5,466.5,72976.0,2023-08-22 00:00:00,Milho,Futuros do Milho,ZC=F,USD
320,467.0,478.25,465.5,476.25,476.25,84523.0,2023-08-23 00:00:00,Milho,Futuros do Milho,ZC=F,USD
321,476.25,480.5,468.5,472.25,472.25,85162.0,2023-08-24 00:00:00,Milho,Futuros do Milho,ZC=F,USD
322,471.25,477.0,469.0,470.75,470.75,84408.0,2023-08-25 00:00:00,Milho,Futuros do Milho,ZC=F,USD
323,476.25,480.0,472.25,478.5,478.5,87576.0,2023-08-28 00:00:00,Milho,Futuros do Milho,ZC=F,USD
324,476.5,483.0,468.5,469.5,469.5,98795.0,2023-08-29 00:00:00,Milho,Futuros do Milho,ZC=F,USD
325,469.0,474.75,460.25,461.75,461.75,74605.0,2023-08-30 00:00:00,Milho,Futuros do Milho,ZC=F,USD
326,461.75,468.0,459.0,461.0,461.0,12073.0,2023-08-31 00:00:00,Milho,Futuros do Milho,ZC=F,USD
327,461.0,468.25,460.25,464.75,464.75,3311.0,2023-09-01 00:00:00,Milho,Futuros do Milho,ZC=F,USD
328,466.0,473.75,462.5,471.0,471.0,1553.0,2023-09-05 00:00:00,Milho,Futuros do Milho,ZC=F,USD
329,473.5,476.25,471.25,471.5,471.5,841.0,2023-09-06 00:00:00,Milho,Futuros do Milho,ZC=F,USD
330,471.25,474.0,468.5,470.75,470.75,741.0,2023-09-07 00:00:00,Milho,Futuros do Milho,ZC=F,USD
331,471.25,472.25,467.0,468.5,468.5,233.0,2023-09-08 00:00:00,Milho,Futuros do Milho,ZC=F,USD
332,470.25,471.5,468.0,471.25,471.25,430.0,2023-09-11 00:00:00,Milho,Futuros do Milho,ZC=F,USD
333,473.5,473.5,462.75,463.25,463.25,174.0,2023-09-12 00:00:00,Milho,Futuros do Milho,ZC=F,USD
334,466.75,467.75,462.5,464.0,464.0,120.0,2023-09-13 00:00:00,Milho,Futuros do Milho,ZC=F,USD
335,455.75,462.5,455.75,462.5,462.5,113552.0,2023-09-14 00:00:00,Milho,Futuros do Milho,ZC=F,USD
336,480.0,483.5,475.0,476.25,476.25,110377.0,2023-09-15 00:00:00,Milho,Futuros do Milho,ZC=F,USD
337,475.25,478.75,469.0,471.5,471.5,143316.0,2023-09-18 00:00:00,Milho,Futuros do Milho,ZC=F,USD
338,471.25,477.0,467.75,476.25,476.25,139647.0,2023-09-19 00:00:00,Milho,Futuros do Milho,ZC=F,USD
339,476.0,483.0,474.5,482.25,482.25,162298.0,2023-09-20 00:00:00,Milho,Futuros do Milho,ZC=F,USD
340,481.0,482.5,474.0,475.25,475.25,115196.0,2023-09-21 00:00:00,Milho,Futuros do Milho,ZC=F,USD
341,475.0,478.5,474.25,477.25,477.25,88610.0,2023-09-22 00:00:00,Milho,Futuros do Milho,ZC=F,USD
342,475.25,482.5,473.75,481.25,481.25,101591.0,2023-09-25 00:00:00,Milho,Futuros do Milho,ZC=F,USD
343,481.0,483.5,476.5,479.75,479.75,117585.0,2023-09-26 00:00:00,Milho,Futuros do Milho,ZC=F,USD
344,479.75,486.75,479.0,483.25,483.25,125713.0,2023-09-27 00:00:00,Milho,Futuros do Milho,ZC=F,USD
345,483.75,489.25,481.0,488.5,488.5,114318.0,2023-09-28 00:00:00,Milho,Futuros do Milho,ZC=F,USD
346,487.5,490.0,475.5,476.75,476.75,209423.0,2023-09-29 00:00:00,Milho,Futuros do Milho,ZC=F,USD
347,477.0,489.75,476.0,488.75,488.75,159224.0,2023-10-02 00:00:00,Milho,Futuros do Milho,ZC=F,USD
348,488.0,489.25,484.25,487.5,487.5,138101.0,2023-10-03 00:00:00,Milho,Futuros do Milho,ZC=F,USD
349,487.5,489.75,482.5,486.0,486.0,129880.0,2023-10-04 00:00:00,Milho,Futuros do Milho,ZC=F,USD
350,486.0,498.5,482.5,497.5,497.5,186342.0,2023-10-05 00:00:00,Milho,Futuros do Milho,ZC=F,USD
351,496.0,499.0,491.5,492.0,492.0,125225.0,2023-10-06 00:00:00,Milho,Futuros do Milho,ZC=F,USD
352,492.0,497.0,487.25,488.25,488.25,115532.0,2023-10-09 00:00:00,Milho,Futuros do Milho,ZC=F,USD
353,488.0,488.25,484.25,485.5,485.5,110081.0,2023-10-10 00:00:00,Milho,Futuros do Milho,ZC=F,USD
354,485.5,488.5,483.5,488.0,488.0,102590.0,2023-10-11 00:00:00,Milho,Futuros do Milho,ZC=F,USD
355,487.75,498.75,482.25,496.0,496.0,208365.0,2023-10-12 00:00:00,Milho,Futuros do Milho,ZC=F,USD
356,495.0,498.75,490.5,493.25,493.25,138232.0,2023-10-13 00:00:00,Milho,Futuros do Milho,ZC=F,USD
357,493.5,496.75,489.5,490.0,490.0,113486.0,2023-10-16 00:00:00,Milho,Futuros do Milho,ZC=F,USD
358,490.0,492.75,487.75,489.0,489.0,102031.0,2023-10-17 00:00:00,Milho,Futuros do Milho,ZC=F,USD
359,488.5,494.0,488.5,492.0,492.0,119274.0,2023-10-18 00:00:00,Milho,Futuros do Milho,ZC=F,USD
360,492.0,505.5,490.25,505.0,505.0,279440.0,2023-10-19 00:00:00,Milho,Futuros do Milho,ZC=F,USD
361,504.0,509.5,495.0,495.5,495.5,264540.0,2023-10-20 00:00:00,Milho,Futuros do Milho,ZC=F,USD
362,494.25,497.0,490.25,490.25,490.25,126442.0,2023-10-23 00:00:00,Milho,Futuros do Milho,ZC=F,USD
363,490.75,491.5,482.75,484.0,484.0,161081.0,2023-10-24 00:00:00,Milho,Futuros do Milho,ZC=F,USD
364,483.5,486.0,476.75,480.0,480.0,177281.0,2023-10-25 00:00:00,Milho,Futuros do Milho,ZC=F,USD
365,480.0,484.25,477.5,479.25,479.25,190730.0,2023-10-26 00:00:00,Milho,Futuros do Milho,ZC=F,USD
366,479.25,484.0,478.25,480.75,480.75,126300.0,2023-10-27 00:00:00,Milho,Futuros do Milho,ZC=F,USD
367,480.0,484.25,477.5,478.25,478.25,136565.0,2023-10-30 00:00:00,Milho,Futuros do Milho,ZC=F,USD
368,478.25,483.0,477.5,478.75,478.75,136045.0,2023-10-31 00:00:00,Milho,Futuros do Milho,ZC=F,USD
369,478.75,480.0,472.5,475.0,475.0,180119.0,2023-11-01 00:00:00,Milho,Futuros do Milho,ZC=F,USD
370,475.0,477.0,469.5,470.0,470.0,202193.0,2023-11-02 00:00:00,Milho,Futuros do Milho,ZC=F,USD
371,470.0,481.25,468.0,477.25,477.25,200217.0,2023-11-03 00:00:00,Milho,Futuros do Milho,ZC=F,USD
372,477.25,480.75,476.75,477.25,477.25,131646.0,2023-11-06 00:00:00,Milho,Futuros do Milho,ZC=F,USD
373,477.0,477.5,468.0,468.5,468.5,215810.0,2023-11-07 00:00:00,Milho,Futuros do Milho,ZC=F,USD
374,469.0,480.5,468.5,476.0,476.0,322782.0,2023-11-08 00:00:00,Milho,Futuros do Milho,ZC=F,USD
375,475.0,476.0,466.5,468.0,468.0,257163.0,2023-11-09 00:00:00,Milho,Futuros do Milho,ZC=F,USD
376,468.0,469.0,461.75,464.0,464.0,230543.0,2023-11-10 00:00:00,Milho,Futuros do Milho,ZC=F,USD
377,463.25,477.75,461.0,477.25,477.25,249727.0,2023-11-13 00:00:00,Milho,Futuros do Milho,ZC=F,USD
378,477.0,480.0,473.0,478.25,478.25,183143.0,2023-11-14 00:00:00,Milho,Futuros do Milho,ZC=F,USD
379,477.75,480.5,467.25,470.75,470.75,245509.0,2023-11-15 00:00:00,Milho,Futuros do Milho,ZC=F,USD
380,471.0,476.25,465.25,474.75,474.75,182325.0,2023-11-16 00:00:00,Milho,Futuros do Milho,ZC=F,USD
381,474.5,475.0,466.75,467.0,467.0,132235.0,2023-11-17 00:00:00,Milho,Futuros do Milho,ZC=F,USD
382,467.0,470.25,464.5,469.5,469.5,139825.0,2023-11-20 00:00:00,Milho,Futuros do Milho,ZC=F,USD
383,469.25,475.0,468.0,470.0,470.0,173228.0,2023-11-21 00:00:00,Milho,Futuros do Milho,ZC=F,USD
384,468.75,473.75,467.75,468.75,468.75,126935.0,2023-11-22 00:00:00,Milho,Futuros do Milho,ZC=F,USD
385,468.0,470.5,462.5,463.25,463.25,113555.0,2023-11-24 00:00:00,Milho,Futuros do Milho,ZC=F,USD
386,464.25,465.75,453.75,455.5,455.5,180939.0,2023-11-27 00:00:00,Milho,Futuros do Milho,ZC=F,USD
387,455.5,456.75,450.25,451.5,451.5,181371.0,2023-11-28 00:00:00,Milho,Futuros do Milho,ZC=F,USD
388,451.0,453.5,447.0,449.75,449.75,139560.0,2023-11-29 00:00:00,Milho,Futuros do Milho,ZC=F,USD
389,449.75,462.75,449.75,461.75,461.75,14188.0,2023-11-30 00:00:00,Milho,Futuros do Milho,ZC=F,USD
390,460.25,469.5,458.25,464.5,464.5,3312.0,2023-12-01 00:00:00,Milho,Futuros do Milho,ZC=F,USD
391,461.25,463.75,457.0,460.25,460.25,1925.0,2023-12-04 00:00:00,Milho,Futuros do Milho,ZC=F,USD
392,460.25,468.5,460.25,468.5,468.5,639.0,2023-12-05 00:00:00,Milho,Futuros do Milho,ZC=F,USD
393,467.75,473.0,463.75,464.75,464.75,347.0,2023-12-06 00:00:00,Milho,Futuros do Milho,ZC=F,USD
394,465.0,469.25,465.0,468.25,468.25,322.0,2023-12-07 00:00:00,Milho,Futuros do Milho,ZC=F,USD
395,468.0,472.0,465.75,465.75,465.75,319.0,2023-12-08 00:00:00,Milho,Futuros do Milho,ZC=F,USD
396,465.5,466.25,460.5,460.5,460.5,379.0,2023-12-11 00:00:00,Milho,Futuros do Milho,ZC=F,USD
397,459.25,467.0,459.25,462.5,462.5,265.0,2023-12-12 00:00:00,Milho,Futuros do Milho,ZC=F,USD
398,462.5,462.5,455.0,456.75,456.75,256.0,2023-12-13 00:00:00,Milho,Futuros do Milho,ZC=F,USD
399,459.0,460.0,456.75,456.75,456.75,106424.0,2023-12-14 00:00:00,Milho,Futuros do Milho,ZC=F,USD
400,479.25,484.0,477.75,483.0,483.0,108554.0,2023-12-15 00:00:00,Milho,Futuros do Milho,ZC=F,USD
401,482.5,482.75,475.5,477.0,477.0,129446.0,2023-12-18 00:00:00,Milho,Futuros do Milho,ZC=F,USD
402,477.25,478.25,471.5,472.75,472.75,130033.0,2023-12-19 00:00:00,Milho,Futuros do Milho,ZC=F,USD
403,472.75,475.5,468.25,469.75,469.75,131027.0,2023-12-20 00:00:00,Milho,Futuros do Milho,ZC=F,USD
404,470.0,474.0,469.25,472.5,472.5,108597.0,2023-12-21 00:00:00,Milho,Futuros do Milho,ZC=F,USD
405,472.5,474.0,471.5,473.0,473.0,80484.0,2023-12-22 00:00:00,Milho,Futuros do Milho,ZC=F,USD
406,473.0,481.0,471.5,480.25,480.25,114198.0,2023-12-26 00:00:00,Milho,Futuros do Milho,ZC=F,USD
407,479.75,480.25,474.5,476.5,476.5,107950.0,2023-12-27 00:00:00,Milho,Futuros do Milho,ZC=F,USD
408,476.0,478.75,474.0,474.25,474.25,99398.0,2023-12-28 00:00:00,Milho,Futuros do Milho,ZC=F,USD
409,473.75,475.0,470.5,471.25,471.25,109649.0,2023-12-29 00:00:00,Milho,Futuros do Milho,ZC=F,USD
410,470.5,470.75,462.5,463.75,463.75,187193.0,2024-01-02 00:00:00,Milho,Futuros do Milho,ZC=F,USD
411,464.75,466.0,461.75,465.25,465.25,147913.0,2024-01-03 00:00:00,Milho,Futuros do Milho,ZC=F,USD
412,465.0,469.0,463.5,466.5,466.5,127034.0,2024-01-04 00:00:00,Milho,Futuros do Milho,ZC=F,USD
413,466.5,467.75,460.0,460.75,460.75,151589.0,2024-01-05 00:00:00,Milho,Futuros do Milho,ZC=F,USD
414,461.0,462.5,452.0,455.0,455.0,214324.0,2024-01-08 00:00:00,Milho,Futuros do Milho,ZC=F,USD
415,454.75,460.5,451.75,459.25,459.25,215153.0,2024-01-09 00:00:00,Milho,Futuros do Milho,ZC=F,USD
416,459.0,461.75,454.5,459.5,459.5,193507.0,2024-01-10 00:00:00,Milho,Futuros do Milho,ZC=F,USD
417,459.0,461.5,455.75,457.75,457.75,165189.0,2024-01-11 00:00:00,Milho,Futuros do Milho,ZC=F,USD
418,457.0,460.0,441.0,447.0,447.0,314095.0,2024-01-12 00:00:00,Milho,Futuros do Milho,ZC=F,USD
419,447.75,451.25,442.0,443.5,443.5,175650.0,2024-01-16 00:00:00,Milho,Futuros do Milho,ZC=F,USD
420,443.5,448.25,440.0,442.25,442.25,205711.0,2024-01-17 00:00:00,Milho,Futuros do Milho,ZC=F,USD
421,442.0,445.0,436.75,444.0,444.0,180948.0,2024-01-18 00:00:00,Milho,Futuros do Milho,ZC=F,USD
422,443.5,449.5,443.0,445.5,445.5,148101.0,2024-01-19 00:00:00,Milho,Futuros do Milho,ZC=F,USD
423,445.5,448.0,444.0,445.75,445.75,112771.0,2024-01-22 00:00:00,Milho,Futuros do Milho,ZC=F,USD
424,445.75,450.5,444.0,446.5,446.5,152301.0,2024-01-23 00:00:00,Milho,Futuros do Milho,ZC=F,USD
425,446.5,452.75,446.25,452.25,452.25,156004.0,2024-01-24 00:00:00,Milho,Futuros do Milho,ZC=F,USD
426,451.5,453.25,447.5,451.75,451.75,169289.0,2024-01-25 00:00:00,Milho,Futuros do Milho,ZC=F,USD
427,451.0,451.75,445.5,446.25,446.25,135726.0,2024-01-26 00:00:00,Milho,Futuros do Milho,ZC=F,USD
428,446.25,447.5,437.5,440.25,440.25,203565.0,2024-01-29 00:00:00,Milho,Futuros do Milho,ZC=F,USD
